Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Exclusive Shelf,Categories
56946422,"No Place to Lie: Secrets Unlocked, a Promise Kept",Helen Garlick,"Garlick, Helen",,1913532194,9.78191E+12,0,4.38,whitefox,Paperback,262,2021,,13/02/2021,11/02/2021,read,['Biography & Autobiography']
33599362,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,,,5,4.31,Fourth Estate,Kindle Edition,545,2014,2014,09/02/2021,05/02/2021,read,['N/A']
52246923,Someone Else's Secret,Julia Spiro,"Spiro, Julia",,1542022371,9.78154E+12,0,3.86,Lake Union Publishing,Kindle Edition,363,2020,2020,03/02/2021,31/01/2021,read,['N/A']
50867962,The Puzzle Women,Anna Ellory,"Ellory, Anna",Kristin Atherton,1542014476,9.78154E+12,2,4.17,Lake Union Publishing,Kindle Edition,425,2020,2020,31/01/2021,30/01/2021,read,['N/A']
50895390,"Kaizen: The Japanese Method for Transforming Habits, One Small Step at a Time",Sarah Harvey,"Harvey, Sarah",,1529005361,9.78153E+12,3,3.57,Bluebird,Kindle Edition,255,2019,2019,28/01/2021,27/01/2021,read,['Self-Help']
52060689,"Fat Cow, Fat Chance: The science and psychology of size",Jenni Murray,"Murray, Jenni",,,,3,3.45,Transworld Digital,Kindle Edition,258,2020,2020,04/01/2021,03/01/2021,read,['N/A']
23872485,Stuffocation: Living More with Less,James Wallman,"Wallman, James",,241971551,9.78024E+12,0,3.49,Penguin,Kindle Edition,351,2014,2013,27/01/2021,26/01/2021,read,['N/A']
51037979,In an Instant,Suzanne Redfearn,"Redfearn, Suzanne",,1542006597,9.78154E+12,0,4.35,Lake Union Publishing,Kindle Edition,326,2020,2020,26/01/2021,25/01/2021,read,['N/A']
50387377,The Thief on the Winged Horse,Kate Mascarenhas,"Mascarenhas, Kate",,1789543800,9.78179E+12,0,3.63,Head of Zeus,Kindle Edition,400,2020,2020,24/01/2021,22/01/2021,read,['Fiction']
29894387,Defeat Dyslexia!: The Parents' Guide to Understanding Your Child's Dyslexia,Holly Swinton,"Swinton, Holly",Nicola  Martin,,,0,4.38,,Kindle Edition,219,2016,,,21/01/2021,read,['N/A']
40130093,Once Upon a River,Diane Setterfield,"Setterfield, Diane",,743298071,9.78074E+12,5,3.94,Atria/Emily Bestler Books,Hardcover,464,2018,2018,02/01/2021,02/01/2021,read,['N/A']
39312423,Bitter Orange,Claire Fuller,"Fuller, Claire",,,,0,3.58,Penguin,Kindle Edition,285,2018,2018,,21/01/2021,read,['N/A']
38096424,The Ragged Edge of Night,Olivia Hawker,"Hawker, Olivia",,1503957144,9.7815E+12,5,4.16,Lake Union Publishing,Kindle Edition,340,2018,2018,17/01/2021,17/01/2021,read,['N/A']
49510871,"One Meal A Day: The Best Way to Fast: Lose Weight Quickly, Rejuvenate, Reduce Inflammation, Fight Diabetes and Improve Your Mental Clarity with One Meal A Day",Rose Heale,"Heale, Rose",,,,4,4.07,,Kindle Edition,133,2019,,12/01/2021,12/01/2021,read,['N/A']
53448950,A Traveller At The Gates of Wisdom,John Boyne,"Boyne, John",,,,4,3.66,Transworld Digital,Kindle Edition,448,2020,2020,10/01/2021,04/01/2021,read,['N/A']
34744162,The Party,Elizabeth Day,"Day, Elizabeth",,,,2,3.61,Fourth Estate,Kindle Edition,305,2017,2017,25/11/2020,23/11/2020,read,['N/A']
52646056,After Kilimanjaro: A Novel,Gayle Woodson,"Woodson, Gayle",,1631526618,9.78163E+12,3,3.92,She Writes Press,Kindle Edition,353,2019,,21/12/2020,20/12/2020,read,['Fiction']
49208238,The Book of Echoes,Rosanna Amaka,"Amaka, Rosanna",,,,4,4.02,Transworld Digital,Kindle Edition,368,2020,2020,05/12/2020,05/12/2020,read,['N/A']
25461797,The Beach Hut,Cassandra Parkin,"Parkin, Cassandra",,,,4,3.65,Legend Press,Kindle Edition,316,2015,2015,01/12/2020,29/11/2020,read,['N/A']
55612579,Zikora,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,1542029619,,5,4.27,Amazon Original Stories,Kindle Edition,39,2020,2020,28/11/2020,28/11/2020,read,['N/A']
38192882,Underwater Breathing,Cassandra Parkin,"Parkin, Cassandra",,1787198391,9.78179E+12,4,3.53,Legend Press,Kindle Edition,288,2018,2018,28/11/2020,25/11/2020,read,['Fiction']
54647408,Idle Hands,Cassondra Windwalker,"Windwalker, Cassondra",,,,1,3.97,Agora Books,Kindle Edition,,2020,2020,23/11/2020,22/11/2020,read,['N/A']
34726606,Adult ADHD: The Grown-Up’s Guide to Overcoming Attention Deficit Hyperactivity Disorder,Jacquelyn Othon,"Othon, Jacquelyn",,,,3,4.12,,Kindle Edition,54,2017,,22/11/2020,22/11/2020,read,['N/A']
55580602,Intermittent Fasting For Beginners: The Essential 5:2 and 16:8 Weight Loss Guide incl. 28 Days Weight Loss Challenge,Marc J. Williams,"Williams, Marc J.",,,,4,3.44,Nuinno,Kindle Edition,110,2020,,22/11/2020,22/11/2020,read,['N/A']
33630235,The Heart's Invisible Furies,John Boyne,"Boyne, John",,,,5,4.51,Transworld Digital,Kindle Edition,575,2017,2017,21/11/2020,21/11/2020,read,['N/A']
16173514,"The Good Earth  (House of Earth, #1)",Pearl S. Buck,"Buck, Pearl S.",,,,4,4,Open Road Iconic Ebooks,Kindle Edition,212,2012,1931,15/11/2020,14/11/2020,read,['N/A']
55374352,"One Meal A Day Intermittent Fasting: How To Lose Weight Effortlessly, Improve Your Health, Increase Mental Clarity, Activate Autophagy, and Have More Energy",Kate McCarty,"McCarty, Kate",,,,3,3.97,,Kindle Edition,180,2020,,13/11/2020,13/11/2020,read,['N/A']
883235,The Shell Collector,Anthony Doerr,"Doerr, Anthony",,142002968,9.78014E+12,0,3.99,Penguin Books,Paperback,219,2003,2001,13/11/2020,13/11/2020,read,['N/A']
37778201,To Throw Away Unopened,Viv Albertine,"Albertine, Viv",,,,4,4.23,Faber & Faber,Kindle Edition,328,2018,2018,16/10/2020,08/11/2020,read,['N/A']
41569416,The Familiars,Stacey Halls,"Halls, Stacey",,,,2,3.88,Zaffre ,Kindle Edition,450,2019,2019,12/11/2020,12/11/2020,read,['N/A']
51100168,Redhead by the Side of the Road,Anne Tyler,"Tyler, Anne",,,,0,3.61,Vintage Digital,Kindle Edition,192,2020,2020,10/11/2020,08/11/2020,read,['N/A']
52911500,Dear Life: A Doctor’s Story of Love and Loss,Rachel    Clarke,"Clarke, Rachel",,,,3,4.47,"Little, Brown Book Group",Kindle Edition,336,2020,2020,08/11/2020,08/11/2020,read,['N/A']
53706094,The New Wilderness,Diane  Cook,"Cook, Diane",,,,4,3.68,,Kindle Edition,659,2020,2020,24/10/2020,24/10/2020,read,['N/A']
23964410,The Eat Less Food Diet.: It's not new. It's not revolutionary. And you can still eat bread.,Andy Belfield,"Belfield, Andy",,,,5,4,Andy Belfield,Kindle Edition,41,2014,2014,20/10/2020,20/10/2020,read,['N/A']
39322788,The Light Between Oceans,M.L. Stedman,"Stedman, M.L.",,,,4,4.04,Transworld Digital,Kindle Edition,417,2012,2012,17/10/2020,14/10/2020,read,['N/A']
50652740,The Lessons,Naomi Alderman,"Alderman, Naomi",,,,3,3.63,,Kindle Edition,284,2020,2011,14/10/2020,14/10/2020,read,['N/A']
19004488,The Middlesteins,Jami Attenberg,"Attenberg, Jami",,,,1,3.44,Serpent's Tail,Kindle Edition,289,2013,2012,11/10/2020,11/10/2020,read,['N/A']
21132600,Arlington Park,Rachel Cusk,"Cusk, Rachel",,571267181,9.78057E+12,3,3.2,Faber & Faber,Kindle Edition,260,2010,2006,09/10/2020,06/10/2020,read,['N/A']
43970485,Lost Children Archive,Valeria Luiselli,"Luiselli, Valeria",,,,4,3.81,Fourth Estate,Kindle Edition,401,2019,2019,05/10/2020,05/10/2020,read,['N/A']
44784104,Some Kids I Taught and What They Taught Me,Kate Clanchy,"Clanchy, Kate",,1509840303,9.78151E+12,1,3.7,Picador,Kindle Edition,245,2019,2019,02/10/2020,01/10/2020,read,['N/A']
42280615,"You Then, Me Now",Nick Alexander,"Alexander, Nick",,1503958604,9.7815E+12,0,4.16,Lake Union Publishing,Kindle Edition,299,2019,2019,28/09/2020,27/09/2020,read,['N/A']
11474430,"What a Carve Up! (The Winshaw Legacy, #1)",Jonathan Coe,"Coe, Jonathan",,,,5,4.11,,Kindle Edition,506,,1994,24/09/2020,24/09/2020,read,['N/A']
50144277,The Heart-Shaped Bullet,Kathryn Flett,"Flett, Kathryn",,,,2,3.39,Endeavour Media,Kindle Edition,239,2019,2000,14/03/2020,09/03/2020,read,['N/A']
45214929,"Ask Again, Yes",Mary Beth Keane,"Keane, Mary Beth",,,,3,3.94,Penguin,Kindle Edition,383,2019,2019,12/09/2020,12/09/2020,read,['N/A']
43366068,Living Off The Grid: What to Expect While Living the Life of Ultimate Freedom and Tranquility (Off The Grid Series Book 2),Gary    Collins,"Collins, Gary",,,,5,3.73,Second Nature Publishing,Kindle Edition,145,2018,,01/09/2020,01/09/2020,read,['N/A']
49082122,Love After Love,Ingrid Persaud,"Persaud, Ingrid",,,,5,4.06,Faber & Faber,Kindle Edition,338,2020,2020,01/09/2020,01/09/2020,read,['N/A']
44144746,The Minimalist Way: Minimalism Strategies to Declutter Your Life and Make Room for Joy,Erica Layne,"Layne, Erica",,1641523468,9.78164E+12,3,3.85,Althea Press,Kindle Edition,174,2019,2019,27/08/2020,27/08/2020,read,['House & Home']
24377476,The Vegetarian,Han Kang,"Kang, Han",Deborah     Smith,1846275636,9.78185E+12,3,3.58,Granta Books,Kindle Edition,124,2015,2007,27/08/2020,24/08/2020,read,['Fiction']
38592538,Hired: Six Months Undercover in Low-Wage Britain,James Bloodworth,"Bloodworth, James",,1786490153,9.78179E+12,4,4.05,Atlantic Books,Kindle Edition,289,2018,2018,,14/01/2020,read,['Social Science']
42374711,The Way We Eat Now: Strategies for Eating in a World of Change,Bee Wilson,"Wilson, Bee",,8240779,9.78001E+12,5,4.06,Fourth Estate,Kindle Edition,401,2019,2019,24/08/2020,14/01/2020,read,['N/A']
13100260,"Animal, Vegetable, Miracle",Barbara Kingsolver,"Kingsolver, Barbara",,,,4,4.05,Faber,Kindle Edition,403,2010,2007,24/08/2020,03/04/2020,read,['N/A']
36452903,"The Science of Self-Discipline: The Willpower, Mental Toughness, and Self-Control to Resist Temptation and Achieve Your Goals (Live a Disciplined Life Book 1)",Peter Hollins,"Hollins, Peter",,,,5,4.11,PH Learning Inc.,Kindle Edition,218,2017,2017,23/08/2020,23/08/2020,read,['N/A']
51976122,Mona in Three Acts,Griet Op de Beeck,"Beeck, Griet Op de",Michele Hutchison,1542004594,9.78154E+12,5,3.96,Amazon Crossing,Kindle Edition,402,2019,2014,20/08/2020,18/08/2020,read,['N/A']
43303631,"Lowborn: Growing Up, Getting Away and Returning to Britain’s Poorest Towns",Kerry Hudson,"Hudson, Kerry",,,,5,4.15,Vintage Digital,Kindle Edition,336,2019,2019,15/08/2020,15/08/2020,read,['N/A']
40720460,The Food of Love,Amanda Prowse,"Prowse, Amanda",,1503995054,9.7815E+12,1,4.29,Lake Union Publishing,Kindle Edition,364,2016,2016,14/08/2020,14/08/2020,read,['N/A']
51186869,The Other Wife,Claire McGowan,"McGowan, Claire",,1542093147,9.78154E+12,3,4.03,Thomas & Mercer,Kindle Edition,333,2019,2019,07/08/2020,05/08/2020,read,['N/A']
4473,A Prayer for Owen Meany,John Irving,"Irving, John",,552135399,9.78055E+12,2,4.24,Black Swan,Paperback,637,1990,1989,06/08/2020,06/08/2020,read,['N/A']
20588223,A Song for Issy Bradley,Carys Bray,"Bray, Carys",,553390880,9.78055E+12,3,3.7,Ballantine Books,Hardcover,352,2014,2014,06/08/2020,06/08/2020,read,['N/A']
12262741,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,"Strayed, Cheryl",,307592731,9.78031E+12,5,4.06,Knopf,Hardcover,336,2012,2012,06/08/2020,06/08/2020,read,['N/A']
40611120,Expectation,Anna Hope,"Hope, Anna",,857524909,9.78086E+12,2,3.81,Doubleday,Hardcover,336,2019,2019,06/08/2020,06/08/2020,read,['N/A']
11846472,The Secrets Between Us,Louise Douglas,"Douglas, Louise",,,,2,4.1,Transworld Digital,Kindle Edition,546,2011,2011,06/08/2020,24/06/2020,read,['N/A']
41841567,The Mum Who Got Her Life Back,Fiona Gibson,"Gibson, Fiona",,8310971,9.78001E+12,2,4.03,Avon,Kindle Edition,396,2019,2019,06/08/2020,13/04/2020,read,['N/A']
50652629,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,"Ephron, Nora",,,,5,3.74,,Kindle Edition,162,2020,2006,02/08/2020,02/08/2020,read,['N/A']
52729153,The Mercies,Kiran Millwood Hargrave,"Hargrave, Kiran Millwood",,,,4,4.01,Picador,Kindle Edition,336,2020,2020,19/07/2020,19/07/2020,read,['N/A']
38452340,Asymmetry,Lisa Halliday,"Halliday, Lisa",,1783783613,9.78178E+12,5,3.43,Granta Books,Kindle Edition,277,2018,2018,10/07/2020,10/07/2020,read,['Fiction']
36510459,The Mermaid and Mrs. Hancock,Imogen Hermes Gowar,"Gowar, Imogen Hermes",,,,4,3.55,Vintage Digital,Kindle Edition,482,2018,2018,22/06/2020,22/06/2020,read,['N/A']
41692854,"One for the Blackbird, One for the Crow",Olivia Hawker,"Hawker, Olivia",,1542091136,9.78154E+12,4,4.19,Lake Union Publishing,ebook,497,2019,2019,30/04/2020,30/04/2020,read,['N/A']
45860150,The Mothers,Brit Bennett,"Bennett, Brit",,349701482,9.78035E+12,4,3.89,Dialogue Books,Kindle Edition,286,2019,2016,10/04/2020,06/04/2020,read,['N/A']
35510008,This is Going to Hurt: Secret Diaries of a Junior Doctor,Adam Kay,"Kay, Adam",,,,3,4.4,Picador,Kindle Edition,285,2017,2017,05/04/2020,05/04/2020,read,['N/A']
48767908,The Discomfort of Evening,Lucas Rijneveld,"Rijneveld, Lucas",Michele Hutchison,,,2,3.45,Faber & Faber,Kindle Edition,288,2020,2018,04/04/2020,21/03/2020,read,['N/A']
40189685,Everything Under,Daisy Johnson,"Johnson, Daisy",,,,5,3.51,Vintage Digital,Kindle Edition,274,2018,2018,04/04/2020,04/04/2020,read,['N/A']
32861738,How Much the Heart Can Hold,Carys Bray,"Bray, Carys","Rowan Hisayo Buchanan, Bernardine Evaristo, Grace McCleen, Donal Ryan, Nikesh Shukla, D.W. Wilson",,9.78147E+12,1,3.44,Sceptre,Kindle Edition,176,2016,2016,29/03/2020,29/03/2020,read,['N/A']
43805726,"First You Write a Sentence.: The Elements of Reading, Writing … and Life.",Joe Moran,"Moran, Joe",,241978513,9.78024E+12,0,4.1,Penguin Books Ltd,Paperback,240,2019,2018,,14/01/2020,read,['N/A']
44494144,Homesick: Why I Live in a Shed,Catrina Davies,"Davies, Catrina",,1787478645,9.78179E+12,0,4.22,riverrun,ebook,269,2019,2019,22/03/2020,22/03/2020,read,['Biography & Autobiography']
52213606,"Middle England (Rotters' Club, #3)",Jonathan Coe,"Coe, Jonathan",,,,3,3.92,Penguin,Kindle Edition,422,2018,2018,,14/01/2020,read,['N/A']
50262048,"Before and After (Before and After, #1)",Andrew Shanahan,"Shanahan, Andrew",,,,4,4.02,Andrew Shanahan,Kindle Edition,234,2020,2020,27/02/2020,23/02/2020,read,['N/A']
51804577,American Dirt,Jeanine Cummins,"Cummins, Jeanine",,,,5,4.37,Tinder Press,Kindle Edition,401,2020,2020,04/02/2020,01/02/2020,read,['N/A']
28261337,So You've Been Publicly Shamed (Picador Collection),Jon Ronson,"Ronson, Jon",,,,5,3.93,Picador,Kindle Edition,319,2015,2015,23/02/2020,20/02/2020,read,['N/A']
35105199,I Can Mend Your Broken Heart,Paul McKenna,"McKenna, Paul",Hugh Willbourn,,,4,3.77,Transworld Digital,Kindle Edition with Audio/Video,194,2017,2006,08/02/2020,08/02/2020,read,['N/A']
38942438,Bothy Tales: Footsteps in the Scottish hills,John D.  Burns,"Burns, John D.",,995595836,9.781E+12,2,3.96,JohnD Burns,Kindle Edition,218,2018,,05/02/2020,04/02/2020,read,['N/A']
36096821,In the Midst of Winter,Isabel Allende,"Allende, Isabel",,,,4,3.72,Scribner UK,Kindle Edition,353,2017,2017,01/02/2020,06/01/2020,read,['N/A']
26234091,"Raised Bed Gardening - A Guide To Growing Vegetables In Raised Beds: No Dig, No Bend, Highly Productive Vegetable Gardens (Inspiring Gardening Ideas Book 11)",Jason Johns,"Johns, Jason",,,,2,4.39,,Kindle Edition,100,2015,2015,25/01/2020,25/01/2020,read,['N/A']
23003206,Everything I Never Told You,Celeste Ng,"Ng, Celeste",,349134294,9.78035E+12,4,3.84,"Little, Brown Book Group",ebook,320,2014,2014,19/01/2020,18/01/2020,read,['N/A']
43691886,The Weight of a Human Heart,Ryan  O'Neill,"O'Neill, Ryan",,1785630946,9.78179E+12,5,3.87,Lightning Books,Kindle Edition,241,2018,2012,18/01/2020,18/01/2020,read,['N/A']
38911213,Food: WTF Should I Eat?: The no-nonsense guide to achieving optimal weight and lifelong health,Mark Hyman,"Hyman, Mark",,1473680492,9.78147E+12,5,3.98,Yellow Kite,Kindle Edition,443,2018,2018,,14/01/2020,read,['Health & Fitness']
36432905,"The Year of Less: How I Stopped Shopping, Gave Away My Belongings, and Discovered Life Is Worth More Than Anything You Can Buy in a Store",Cait Flanders,"Flanders, Cait",,1401953522,9.7814E+12,3,3.47,Hay House,Kindle Edition,200,2018,2018,,14/01/2020,read,['Self-Help']
23301818,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,,9.78001E+12,5,4.4,Fourth Estate,ebook,64,2014,2012,,14/01/2020,read,['N/A']
40344249,The Possible World,Liese O'Halloran Schwarz,"Schwarz, Liese O'Halloran",,1780896964,9.78178E+12,4,4.02,Cornerstone Digital,Kindle Edition,370,2018,2018,,14/01/2020,read,['N/A']
15718130,The Whispering Muse,Sjón,"Sjón, Sjón",,,,5,3.44,Telegram Books,Kindle Edition,146,2012,2005,,14/01/2020,read,['N/A']
39857312,Roar: Thirty Women Thirty Stories,Cecelia Ahern,"Ahern, Cecelia",,8283516,9.78001E+12,4,3.53,HarperCollins,ebook,352,2018,2018,,14/01/2020,read,['N/A']
35834470,Elmet,Fiona Mozley,"Mozley, Fiona",,1473660556,9.78147E+12,5,3.78,JM Originals,ebook,352,2017,2017,,14/01/2020,read,['Fiction']
19337042,Close Range: Brokeback Mountain and other stories,Annie Proulx,"Proulx, Annie",,000736881X,9.78001E+12,5,3.99,Harper Perennial,Kindle Edition,322,2012,1999,,14/01/2020,read,['Fiction']
30070018,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,,,5,4.47,Penguin,Kindle Edition,315,2016,2016,14/01/2020,06/01/2020,read,['N/A']
28574615,Hag-Seed (Hogarth Shakespeare),Margaret Atwood,"Atwood, Margaret",,,,0,3.8,Vintage Digital,Kindle Edition,288,2016,2016,,05/01/2020,read,['N/A']
46062229,East,Kirk Kjeldsen,"Kjeldsen, Kirk",,998465763,9.781E+12,4,3.46,Grenzland Press,Kindle Edition,262,2019,,,05/01/2020,read,['N/A']
45584619,"Sorry I'm Late, I Didn't Want to Come: An Introvert’s Year of Living Dangerously",Jessica Pan,"Pan, Jessica",,,,2,3.89,Transworld Digital,Kindle Edition,351,2019,2019,,05/01/2020,read,['N/A']
33928732,"Dear Ijeawele, or a Feminist Manifesto in Fifteen Suggestions: The Inspiring Guide to Raising a Feminist",Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,,,4,4.51,Fourth Estate,Kindle Edition,81,2017,2017,,05/01/2020,read,['N/A']
36582334,The Tattooist of Auschwitz,Heather   Morris,"Morris, Heather",,1785763660,9.78179E+12,2,4.31,Zaffre,Kindle Edition,293,2018,2018,,05/01/2020,read,['Fiction']
34200289,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,8172137,9.78001E+12,2,4.23,HarperCollins Publishers ,Kindle Edition,383,2017,2017,,05/01/2020,read,['N/A']
13550619,The Stranger's Child,Alan Hollinghurst,"Hollinghurst, Alan",,330483277,9.78033E+12,3,3.32,Picador,Paperback,564,2012,2011,,05/01/2020,read,['N/A']
933323,The Line of Beauty,Alan Hollinghurst,"Hollinghurst, Alan",,330483218,9.78033E+12,5,3.76,Picador,Paperback,501,2005,2004,,05/01/2020,read,['N/A']
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",,1607747308,9.78161E+12,2,3.88,Ten Speed Press,Hardcover,213,2014,2010,,05/01/2020,read,['House & Home']
18932408,Any Human Heart,William  Boyd,"Boyd, William",,141925329,9.78014E+12,5,4.28,Penguin Books Ltd ,ebook,512,2003,2002,,05/01/2020,read,['N/A']
11506175,The Swimming-Pool Library,Alan Hollinghurst,"Hollinghurst, Alan",,,,0,3.73,Vintage Digital,Kindle Edition,351,2010,1988,,05/01/2020,read,['N/A']
2489708,A Collection of Rudyard Kipling's Just So Stories,Rudyard Kipling,"Kipling, Rudyard",,1406301426,9.78141E+12,5,4.06,Walker Childrens Paperbacks,Paperback,128,2007,1902,,05/01/2020,read,['N/A']
19206282,From the Mouth of the Whale,Sjón,"Sjón, Sjón",,,,5,3.47,Telegram Books,Kindle Edition,288,2011,2008,,05/01/2020,read,['N/A']
24738,The Road to Wellville,T. Coraghessan Boyle,"Boyle, T. Coraghessan",,140167188,9.78014E+12,5,3.69,Penguin Books,Paperback,496,1994,1993,,05/01/2020,read,['N/A']
24291224,The Ribbons are for Fearlessness: A Journey,Catrina Davies,"Davies, Catrina",,,,5,4.27,Summersdale Publishers Ltd,Kindle Edition,273,2014,2014,,05/01/2020,read,['N/A']
39215026,Dear Mrs Bird,A.J. Pearce,"Pearce, A.J.",,1509853936,,3,3.8,Picador,Kindle Edition,316,2018,2018,,05/01/2020,read,['Fiction']
18622966,Perfect,Rachel Joyce,"Joyce, Rachel",,,,2,3.57,Transworld Digital ,Kindle Edition,401,2013,2013,,05/01/2020,read,['N/A']
44569827,Dishoom: The first ever cookbook from the much-loved Indian restaurant,Shamil Thakrar,"Thakrar, Shamil","Kavi Thakrar, Naved Nasir",1408890674,9.78141E+12,3,4.62,Bloomsbury Publishing,Hardcover,400,2019,,,05/01/2020,read,['N/A']
43387411,Homophones Visualized,Bruce Worden,"Worden, Bruce",,1452180032,9.78145E+12,4,4.51,Chronicle Books,Hardcover,208,2019,,,05/01/2020,read,['N/A']
26793254,Truestory,Catherine   Simpson,"Simpson, Catherine",,1910124605,9.78191E+12,5,4.13,Sandstone Press,Kindle Edition,318,2015,,,05/01/2020,read,['N/A']
42293913,Something to Tell You,Lucy Diamond,"Diamond, Lucy",,1509851135,9.78151E+12,2,3.89,Macmillan,Kindle Edition,459,2019,2018,,05/01/2020,read,['N/A']
11917700,Sweet Temptation,Lucy Diamond,"Diamond, Lucy",,330525441,9.78033E+12,1,4.02,,Kindle Edition,465,,2010,,05/01/2020,read,['N/A']
46220049,The Dilemma,B.A. Paris,"Paris, B.A.",,000824491X,9.78001E+12,1,3.5,HQ,Kindle Edition,344,2019,2019,,05/01/2020,read,['N/A']
41720396,What's Eating Gilbert Grape,Peter Hedges,"Hedges, Peter",,795343221,9.7808E+12,5,4.1,RosettaBooks,Kindle Edition,323,2014,1991,17/01/2020,05/01/2020,read,['N/A']
109157,Arthur & George,Julian Barnes,"Barnes, Julian",,224077031,9.78022E+12,5,3.72,Jonathan Cape,Hardcover,360,2005,2005,,05/01/2020,read,['N/A']
37790001,From a Low and Quiet Sea,Donal Ryan,"Ryan, Donal",,,,5,3.79,Transworld Digital,Kindle Edition,182,2018,2018,,05/01/2020,read,['N/A']
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,,,5,4.35,Riverhead Books,Paperback,371,2004,2003,,05/01/2020,read,['N/A']
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,,,5,4.14,Anchor Books,Paperback,311,1998,1985,,05/01/2020,read,['N/A']
22557272,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,1594633665,9.78159E+12,3,3.96,Riverhead Books,Hardcover,336,2015,2015,,05/01/2020,read,['Fiction']
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,,,3,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,05/01/2020,read,['N/A']
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,,,5,4.29,Modern Library,Paperback,279,2000,1813,,05/01/2020,read,['N/A']
